datetime,subba,parent,value,temperature_2m,hour,day,month,day_of_week,is_weekend
2022-12-27 13:00:00+00:00,ZONB,NYIS,1248,5.7085,13,27,12,1,0
2022-12-27 14:00:00+00:00,ZONK,NYIS,2395,5.0585,14,27,12,1,0
2022-12-27 15:00:00+00:00,ZONI,NYIS,707,3.9085,15,27,12,1,0
2022-12-27 16:00:00+00:00,ZONA,NYIS,1691,3.2585,16,27,12,1,0
2022-12-27 17:00:00+00:00,ZONH,NYIS,387,2.8085,17,27,12,1,0
2022-12-27 18:00:00+00:00,ZONA,NYIS,1713,2.3585,18,27,12,1,0
2022-12-27 19:00:00+00:00,ZONA,NYIS,1726,2.3085,19,27,12,1,0
2022-12-27 20:00:00+00:00,ZONB,NYIS,1305,1.9085001,20,27,12,1,0
2022-12-27 21:00:00+00:00,ZONE,NYIS,1096,1.7585001,21,27,12,1,0
2022-12-27 22:00:00+00:00,ZONE,NYIS,1153,2.4085,22,27,12,1,0
2022-12-27 23:00:00+00:00,ZONA,NYIS,1847,3.1585,23,27,12,1,0
2022-12-28 00:00:00+00:00,ZONB,NYIS,1399,3.4585001,0,28,12,2,0
2022-12-28 01:00:00+00:00,ZONA,NYIS,1795,4.0085,1,28,12,2,0
2022-12-28 02:00:00+00:00,ZONB,NYIS,1328,4.2085,2,28,12,2,0
2022-12-28 03:00:00+00:00,ZONK,NYIS,2582,4.1085,3,28,12,2,0
2022-12-28 04:00:00+00:00,ZONK,NYIS,2403,3.5085,4,28,12,2,0
2022-12-28 05:00:00+00:00,ZONA,NYIS,1544,3.3585,5,28,12,2,0
2022-12-28 06:00:00+00:00,ZONA,NYIS,1489,3.6085,6,28,12,2,0
2022-12-28 07:00:00+00:00,ZONA,NYIS,1447,4.2584996,7,28,12,2,0
2022-12-28 08:00:00+00:00,ZONA,NYIS,1420,4.6584997,8,28,12,2,0
2022-12-28 09:00:00+00:00,ZONB,NYIS,1017,5.1085,9,28,12,2,0
2022-12-28 10:00:00+00:00,ZONC,NYIS,1775,5.4084997,10,28,12,2,0
2022-12-28 11:00:00+00:00,ZONA,NYIS,1450,6.1085,11,28,12,2,0
2022-12-28 12:00:00+00:00,ZONA,NYIS,1512,6.8585,12,28,12,2,0
2022-12-28 13:00:00+00:00,ZONK,NYIS,2271,7.4084997,13,28,12,2,0
2022-12-28 14:00:00+00:00,ZONA,NYIS,1619,7.3585,14,28,12,2,0
2022-12-28 15:00:00+00:00,ZONA,NYIS,1645,7.3085,15,28,12,2,0
2022-12-28 16:00:00+00:00,ZONE,NYIS,1004,7.1584997,16,28,12,2,0
2022-12-28 17:00:00+00:00,ZONA,NYIS,1597,7.1085,17,28,12,2,0
2022-12-28 18:00:00+00:00,ZONB,NYIS,1167,7.1085,18,28,12,2,0
2022-12-28 19:00:00+00:00,ZONA,NYIS,1612,7.1085,19,28,12,2,0
2022-12-28 20:00:00+00:00,ZONK,NYIS,2164,6.8085,20,28,12,2,0
2022-12-28 21:00:00+00:00,ZONA,NYIS,1614,6.8585,21,28,12,2,0
2022-12-28 22:00:00+00:00,ZONB,NYIS,1257,6.9084997,22,28,12,2,0
2022-12-28 23:00:00+00:00,ZONA,NYIS,1736,6.9084997,23,28,12,2,0
2022-12-29 00:00:00+00:00,ZONI,NYIS,730,7.3085,0,29,12,3,0
2022-12-29 01:00:00+00:00,ZONA,NYIS,1689,7.8585,1,29,12,3,0
2022-12-29 02:00:00+00:00,ZOND,NYIS,615,8.3585005,2,29,12,3,0
2022-12-29 03:00:00+00:00,ZONA,NYIS,1613,8.4585,3,29,12,3,0
2022-12-29 04:00:00+00:00,ZOND,NYIS,601,8.6085005,4,29,12,3,0
2022-12-29 05:00:00+00:00,ZONA,NYIS,1467,8.8585005,5,29,12,3,0
2022-12-29 06:00:00+00:00,ZONA,NYIS,1426,9.0585,6,29,12,3,0
2022-12-29 07:00:00+00:00,ZONB,NYIS,963,9.158501,7,29,12,3,0
2022-12-29 08:00:00+00:00,ZONE,NYIS,764,9.5085,8,29,12,3,0
2022-12-29 09:00:00+00:00,ZONA,NYIS,1376,10.408501,9,29,12,3,0
2022-12-29 10:00:00+00:00,ZOND,NYIS,702,11.2085,10,29,12,3,0
2022-12-29 11:00:00+00:00,ZOND,NYIS,714,12.3085,11,29,12,3,0
2022-12-29 12:00:00+00:00,ZONA,NYIS,1500,10.9585,12,29,12,3,0
2022-12-29 13:00:00+00:00,ZONK,NYIS,2176,10.3085,13,29,12,3,0
2022-12-29 14:00:00+00:00,ZONG,NYIS,1180,10.5585,14,29,12,3,0
2022-12-29 15:00:00+00:00,ZONI,NYIS,633,9.7085,15,29,12,3,0
2022-12-29 16:00:00+00:00,ZONA,NYIS,1600,9.4585,16,29,12,3,0
2022-12-29 17:00:00+00:00,ZONK,NYIS,2024,9.408501,17,29,12,3,0
2022-12-29 18:00:00+00:00,ZOND,NYIS,696,8.908501,18,29,12,3,0
2022-12-29 19:00:00+00:00,ZONA,NYIS,1652,7.8585,19,29,12,3,0
2022-12-29 20:00:00+00:00,ZONA,NYIS,1679,7.3585,20,29,12,3,0
2022-12-29 21:00:00+00:00,ZONA,NYIS,1671,7.4084997,21,29,12,3,0
2022-12-29 22:00:00+00:00,ZONA,NYIS,1708,7.2085,22,29,12,3,0
2022-12-29 23:00:00+00:00,ZONA,NYIS,1777,7.1085,23,29,12,3,0
2022-12-30 00:00:00+00:00,ZONI,NYIS,701,6.9084997,0,30,12,4,0
2022-12-30 01:00:00+00:00,ZONA,NYIS,1729,7.2085,1,30,12,4,0
2022-12-30 02:00:00+00:00,ZOND,NYIS,716,7.0084996,2,30,12,4,0
2022-12-30 03:00:00+00:00,ZONA,NYIS,1623,6.4084997,3,30,12,4,0
2022-12-30 04:00:00+00:00,ZOND,NYIS,696,5.9585,4,30,12,4,0
2022-12-30 05:00:00+00:00,ZONA,NYIS,1475,5.5585,5,30,12,4,0
2022-12-30 06:00:00+00:00,ZONA,NYIS,1405,4.8085,6,30,12,4,0
2022-12-30 07:00:00+00:00,ZONA,NYIS,1363,4.2584996,7,30,12,4,0
2022-12-30 08:00:00+00:00,ZONB,NYIS,872,4.5084996,8,30,12,4,0
2022-12-30 09:00:00+00:00,ZONA,NYIS,1345,5.7085,9,30,12,4,0
2022-12-30 10:00:00+00:00,ZOND,NYIS,652,7.1085,10,30,12,4,0
2022-12-30 11:00:00+00:00,ZONG,NYIS,960,7.7085,11,30,12,4,0
2022-12-30 12:00:00+00:00,ZONI,NYIS,569,8.5085,12,30,12,4,0
2022-12-30 13:00:00+00:00,ZONA,NYIS,1523,8.2585,13,30,12,4,0
2022-12-30 14:00:00+00:00,ZONA,NYIS,1557,7.5585,14,30,12,4,0
2022-12-30 15:00:00+00:00,ZONA,NYIS,1604,6.8085,15,30,12,4,0
2022-12-30 16:00:00+00:00,ZONA,NYIS,1628,6.7085,16,30,12,4,0
2022-12-30 17:00:00+00:00,ZONK,NYIS,1897,6.8585,17,30,12,4,0
2022-12-30 18:00:00+00:00,ZONK,NYIS,1875,6.9084997,18,30,12,4,0
2022-12-30 19:00:00+00:00,ZOND,NYIS,707,7.3085,19,30,12,4,0
2022-12-30 20:00:00+00:00,ZONA,NYIS,1623,8.0085,20,30,12,4,0
2022-12-30 21:00:00+00:00,ZONA,NYIS,1611,8.408501,21,30,12,4,0
2022-12-30 22:00:00+00:00,ZONK,NYIS,2272,8.8585005,22,30,12,4,0
2022-12-30 23:00:00+00:00,ZOND,NYIS,737,9.7585,23,30,12,4,0
2022-12-31 00:00:00+00:00,ZONA,NYIS,1692,9.0085,0,31,12,5,1
2022-12-31 01:00:00+00:00,ZONA,NYIS,1662,9.408501,1,31,12,5,1
2022-12-31 02:00:00+00:00,ZONA,NYIS,1633,9.8085,2,31,12,5,1
2022-12-31 03:00:00+00:00,ZONE,NYIS,867,10.658501,3,31,12,5,1
2022-12-31 04:00:00+00:00,ZONA,NYIS,1529,10.9585,4,31,12,5,1
2022-12-31 05:00:00+00:00,ZONE,NYIS,753,11.2585,5,31,12,5,1
2022-12-31 06:00:00+00:00,ZONA,NYIS,1425,11.8085,6,31,12,5,1
2022-12-31 07:00:00+00:00,ZONE,NYIS,678,12.3085,7,31,12,5,1
2022-12-31 08:00:00+00:00,ZONK,NYIS,1668,13.408501,8,31,12,5,1
2022-12-31 09:00:00+00:00,ZONK,NYIS,1629,13.8585005,9,31,12,5,1
2022-12-31 10:00:00+00:00,ZONK,NYIS,1622,14.7085,10,31,12,5,1
2022-12-31 11:00:00+00:00,ZONF,NYIS,1101,15.158501,11,31,12,5,1
2022-12-31 12:00:00+00:00,ZONA,NYIS,1393,15.7585,12,31,12,5,1
2022-12-31 13:00:00+00:00,ZONA,NYIS,1435,16.0085,13,31,12,5,1
2022-12-31 14:00:00+00:00,ZONK,NYIS,1863,16.508501,14,31,12,5,1
2022-12-31 15:00:00+00:00,ZONK,NYIS,1988,15.8585005,15,31,12,5,1
2022-12-31 16:00:00+00:00,ZONA,NYIS,1550,16.0085,16,31,12,5,1
2022-12-31 17:00:00+00:00,ZONA,NYIS,1560,16.1085,17,31,12,5,1
2022-12-31 18:00:00+00:00,ZONE,NYIS,831,16.258501,18,31,12,5,1
2022-12-31 19:00:00+00:00,ZONB,NYIS,1061,15.7085,19,31,12,5,1
2022-12-31 20:00:00+00:00,ZONA,NYIS,1565,15.3585005,20,31,12,5,1
2022-12-31 21:00:00+00:00,ZONE,NYIS,841,15.0085,21,31,12,5,1
2022-12-31 22:00:00+00:00,ZONA,NYIS,1632,14.5585,22,31,12,5,1
2022-12-31 23:00:00+00:00,ZONA,NYIS,1680,14.5585,23,31,12,5,1
2023-01-01 00:00:00+00:00,ZONA,NYIS,1666,15.3085,0,1,1,6,1
2023-01-01 01:00:00+00:00,ZONA,NYIS,1632,15.7085,1,1,1,6,1
2023-01-01 02:00:00+00:00,ZONA,NYIS,1611,15.7585,2,1,1,6,1
2023-01-01 03:00:00+00:00,ZONE,NYIS,779,15.8585005,3,1,1,6,1
2023-01-01 04:00:00+00:00,ZONA,NYIS,1537,15.8085,4,1,1,6,1
2023-01-01 05:00:00+00:00,ZONE,NYIS,702,14.6085005,5,1,1,6,1
2023-01-01 06:00:00+00:00,ZONE,NYIS,667,14.4585,6,1,1,6,1
2023-01-01 07:00:00+00:00,ZONE,NYIS,656,14.4585,7,1,1,6,1
2023-01-01 08:00:00+00:00,ZONK,NYIS,1633,14.6085005,8,1,1,6,1
2023-01-01 09:00:00+00:00,ZONE,NYIS,634,14.7085,9,1,1,6,1
2023-01-01 10:00:00+00:00,ZOND,NYIS,633,14.908501,10,1,1,6,1
2023-01-01 11:00:00+00:00,ZOND,NYIS,642,15.1085005,11,1,1,6,1
2023-01-01 12:00:00+00:00,ZONA,NYIS,1394,15.3585005,12,1,1,6,1
2023-01-01 13:00:00+00:00,ZONG,NYIS,872,15.158501,13,1,1,6,1
2023-01-01 14:00:00+00:00,ZONA,NYIS,1460,14.7585,14,1,1,6,1
2023-01-01 15:00:00+00:00,ZONA,NYIS,1503,13.4585,15,1,1,6,1
2023-01-01 16:00:00+00:00,ZONE,NYIS,782,12.5085,16,1,1,6,1
2023-01-01 17:00:00+00:00,ZONE,NYIS,782,11.0085,17,1,1,6,1
2023-01-01 18:00:00+00:00,ZONA,NYIS,1548,11.2585,18,1,1,6,1
2023-01-01 19:00:00+00:00,ZONE,NYIS,784,11.908501,19,1,1,6,1
2023-01-01 20:00:00+00:00,ZONE,NYIS,796,11.4585,20,1,1,6,1
2023-01-01 21:00:00+00:00,ZONE,NYIS,821,11.7585,21,1,1,6,1
2023-01-01 22:00:00+00:00,ZONE,NYIS,878,11.7585,22,1,1,6,1
2023-01-01 23:00:00+00:00,ZOND,NYIS,721,11.4585,23,1,1,6,1
2023-01-02 00:00:00+00:00,ZONF,NYIS,1415,10.8585005,0,2,1,0,0
2023-01-02 01:00:00+00:00,ZOND,NYIS,714,10.8585005,1,2,1,0,0
2023-01-02 02:00:00+00:00,ZOND,NYIS,691,11.3585005,2,2,1,0,0
2023-01-02 03:00:00+00:00,ZONA,NYIS,1572,11.8585005,3,2,1,0,0
2023-01-02 04:00:00+00:00,ZONA,NYIS,1516,12.2585,4,2,1,0,0
2023-01-02 05:00:00+00:00,ZOND,NYIS,660,11.8585005,5,2,1,0,0
2023-01-02 06:00:00+00:00,ZONC,NYIS,1506,12.0585,6,2,1,0,0
2023-01-02 07:00:00+00:00,ZONE,NYIS,669,12.3585005,7,2,1,0,0
2023-01-02 08:00:00+00:00,ZOND,NYIS,649,11.8085,8,2,1,0,0
2023-01-02 09:00:00+00:00,ZONA,NYIS,1334,12.3085,9,2,1,0,0
2023-01-02 10:00:00+00:00,ZONA,NYIS,1341,13.0585,10,2,1,0,0
2023-01-02 11:00:00+00:00,ZONE,NYIS,688,13.8585005,11,2,1,0,0
2023-01-02 12:00:00+00:00,ZONG,NYIS,960,14.3085,12,2,1,0,0
2023-01-02 13:00:00+00:00,ZONI,NYIS,544,14.408501,13,2,1,0,0
2023-01-02 14:00:00+00:00,ZONF,NYIS,1263,14.2585,14,2,1,0,0
2023-01-02 15:00:00+00:00,ZONA,NYIS,1557,13.9585,15,2,1,0,0
2023-01-02 16:00:00+00:00,ZONE,NYIS,824,12.9585,16,2,1,0,0
2023-01-02 17:00:00+00:00,ZONE,NYIS,811,12.1085005,17,2,1,0,0
2023-01-02 18:00:00+00:00,ZONE,NYIS,803,11.3585005,18,2,1,0,0
2023-01-02 19:00:00+00:00,ZONE,NYIS,798,10.4585,19,2,1,0,0
2023-01-02 20:00:00+00:00,ZOND,NYIS,700,9.6085005,20,2,1,0,0
2023-01-02 21:00:00+00:00,ZONK,NYIS,2158,9.0585,21,2,1,0,0
2023-01-02 22:00:00+00:00,ZONE,NYIS,901,8.7085,22,2,1,0,0
2023-01-02 23:00:00+00:00,ZONE,NYIS,958,8.658501,23,2,1,0,0
2023-01-03 00:00:00+00:00,ZONG,NYIS,1251,7.9084997,0,3,1,1,0
2023-01-03 01:00:00+00:00,ZONE,NYIS,943,7.4585,1,3,1,1,0
2023-01-03 02:00:00+00:00,ZONA,NYIS,1734,7.0084996,2,3,1,1,0
2023-01-03 03:00:00+00:00,ZONE,NYIS,837,6.3585,3,3,1,1,0
2023-01-03 04:00:00+00:00,ZONF,NYIS,1260,5.7085,4,3,1,1,0
2023-01-03 05:00:00+00:00,ZONE,NYIS,729,5.3085,5,3,1,1,0
2023-01-03 06:00:00+00:00,ZONE,NYIS,702,4.9585,6,3,1,1,0
2023-01-03 07:00:00+00:00,ZONE,NYIS,689,4.6584997,7,3,1,1,0
2023-01-03 08:00:00+00:00,ZONE,NYIS,680,4.8085,8,3,1,1,0
2023-01-03 09:00:00+00:00,ZONE,NYIS,683,5.0084996,9,3,1,1,0
2023-01-03 10:00:00+00:00,ZONE,NYIS,703,5.4084997,10,3,1,1,0
2023-01-03 11:00:00+00:00,ZONB,NYIS,990,5.9084997,11,3,1,1,0
2023-01-03 12:00:00+00:00,ZONK,NYIS,1883,6.7085,12,3,1,1,0
2023-01-03 13:00:00+00:00,ZOND,NYIS,720,6.8085,13,3,1,1,0
2023-01-03 14:00:00+00:00,ZONK,NYIS,2093,6.2584996,14,3,1,1,0
2023-01-03 15:00:00+00:00,ZONE,NYIS,940,3.2085001,15,3,1,1,0
2023-01-03 16:00:00+00:00,ZONE,NYIS,949,1.8085,16,3,1,1,0
2023-01-03 17:00:00+00:00,ZONA,NYIS,1807,1.1585001,17,3,1,1,0
2023-01-03 18:00:00+00:00,ZONE,NYIS,925,1.3585,18,3,1,1,0
2023-01-03 19:00:00+00:00,ZONE,NYIS,930,3.1585,19,3,1,1,0
2023-01-03 20:00:00+00:00,ZONE,NYIS,921,3.9085,20,3,1,1,0
2023-01-03 21:00:00+00:00,ZONE,NYIS,918,3.9585001,21,3,1,1,0
2023-01-03 22:00:00+00:00,ZONF,NYIS,1529,3.9085,22,3,1,1,0
2023-01-03 23:00:00+00:00,ZONE,NYIS,1000,3.2585,23,3,1,1,0
2023-01-04 00:00:00+00:00,ZONG,NYIS,1245,3.4085,0,4,1,2,0
2023-01-04 01:00:00+00:00,ZONE,NYIS,968,3.4085,1,4,1,2,0
2023-01-04 02:00:00+00:00,ZONF,NYIS,1458,3.5085,2,4,1,2,0
2023-01-04 03:00:00+00:00,ZONE,NYIS,853,3.5085,3,4,1,2,0
2023-01-04 04:00:00+00:00,ZONE,NYIS,788,3.5585,4,4,1,2,0
2023-01-04 05:00:00+00:00,ZONF,NYIS,1193,3.9085,5,4,1,2,0
2023-01-04 06:00:00+00:00,ZONE,NYIS,699,4.4084997,6,4,1,2,0
2023-01-04 07:00:00+00:00,ZONE,NYIS,670,5.2085,7,4,1,2,0
2023-01-04 08:00:00+00:00,ZONF,NYIS,1099,5.7584996,8,4,1,2,0
2023-01-04 09:00:00+00:00,ZOND,NYIS,665,6.3585,9,4,1,2,0
2023-01-04 10:00:00+00:00,ZONB,NYIS,941,6.9084997,10,4,1,2,0
2023-01-04 11:00:00+00:00,ZONE,NYIS,715,7.6584997,11,4,1,2,0
2023-01-04 12:00:00+00:00,ZONG,NYIS,972,7.7584996,12,4,1,2,0
2023-01-04 13:00:00+00:00,ZONE,NYIS,876,8.3585005,13,4,1,2,0
2023-01-04 14:00:00+00:00,ZONA,NYIS,1740,8.5085,14,4,1,2,0
2023-01-04 15:00:00+00:00,ZONA,NYIS,1759,8.908501,15,4,1,2,0
2023-01-04 16:00:00+00:00,ZONE,NYIS,846,9.1085005,16,4,1,2,0
2023-01-04 17:00:00+00:00,ZONE,NYIS,845,9.3585005,17,4,1,2,0
2023-01-04 18:00:00+00:00,ZONE,NYIS,840,9.8085,18,4,1,2,0
2023-01-04 19:00:00+00:00,ZONE,NYIS,845,9.8585005,19,4,1,2,0
2023-01-04 20:00:00+00:00,ZONE,NYIS,850,10.3085,20,4,1,2,0
2023-01-04 21:00:00+00:00,ZONE,NYIS,876,9.5585,21,4,1,2,0
2023-01-04 22:00:00+00:00,ZONE,NYIS,900,9.6085005,22,4,1,2,0
2023-01-04 23:00:00+00:00,ZONE,NYIS,937,9.3085,23,4,1,2,0
2023-01-05 00:00:00+00:00,ZONG,NYIS,1201,9.5085,0,5,1,3,0
2023-01-05 01:00:00+00:00,ZONE,NYIS,917,8.9585,1,5,1,3,0
2023-01-05 02:00:00+00:00,ZONF,NYIS,1430,9.0085,2,5,1,3,0
2023-01-05 03:00:00+00:00,ZONE,NYIS,848,9.0585,3,5,1,3,0
2023-01-05 04:00:00+00:00,ZONE,NYIS,784,8.3085,4,5,1,3,0
2023-01-05 05:00:00+00:00,ZONE,NYIS,725,8.408501,5,5,1,3,0
2023-01-05 06:00:00+00:00,ZONA,NYIS,1516,8.0085,6,5,1,3,0
2023-01-05 07:00:00+00:00,ZONA,NYIS,1481,7.9585,7,5,1,3,0
2023-01-05 08:00:00+00:00,ZOND,NYIS,675,7.6584997,8,5,1,3,0
2023-01-05 09:00:00+00:00,ZONC,NYIS,1419,7.9084997,9,5,1,3,0
2023-01-05 10:00:00+00:00,ZONA,NYIS,1503,8.3585005,10,5,1,3,0
2023-01-05 11:00:00+00:00,ZONE,NYIS,736,8.6085005,11,5,1,3,0
2023-01-05 12:00:00+00:00,ZONG,NYIS,966,9.0085,12,5,1,3,0
2023-01-05 13:00:00+00:00,ZONE,NYIS,889,9.0585,13,5,1,3,0
2023-01-05 14:00:00+00:00,ZOND,NYIS,719,8.408501,14,5,1,3,0
2023-01-05 15:00:00+00:00,ZONA,NYIS,1797,7.1584997,15,5,1,3,0
2023-01-05 16:00:00+00:00,ZONK,NYIS,2161,6.4084997,16,5,1,3,0
2023-01-05 17:00:00+00:00,ZONC,NYIS,1644,6.2085,17,5,1,3,0
2023-01-05 18:00:00+00:00,ZONA,NYIS,1796,6.0585,18,5,1,3,0
2023-01-05 19:00:00+00:00,ZONE,NYIS,784,5.9084997,19,5,1,3,0
2023-01-05 20:00:00+00:00,ZONE,NYIS,783,5.7584996,20,5,1,3,0
2023-01-05 21:00:00+00:00,ZONE,NYIS,825,5.3085,21,5,1,3,0
2023-01-05 22:00:00+00:00,ZONE,NYIS,874,4.6584997,22,5,1,3,0
2023-01-05 23:00:00+00:00,ZONE,NYIS,919,4.0585,23,5,1,3,0
2023-01-06 00:00:00+00:00,ZONI,NYIS,703,4.4084997,0,6,1,4,0
2023-01-06 01:00:00+00:00,ZONA,NYIS,1863,4.0085,1,6,1,4,0
2023-01-06 02:00:00+00:00,ZONA,NYIS,1824,4.2584996,2,6,1,4,0
2023-01-06 03:00:00+00:00,ZOND,NYIS,707,4.4084997,3,6,1,4,0
2023-01-06 04:00:00+00:00,ZONC,NYIS,1694,4.5585,4,6,1,4,0
2023-01-06 05:00:00+00:00,ZONE,NYIS,758,4.9084997,5,6,1,4,0
2023-01-06 06:00:00+00:00,ZONE,NYIS,718,5.2085,6,6,1,4,0
2023-01-06 07:00:00+00:00,ZONE,NYIS,697,5.4585,7,6,1,4,0
2023-01-06 08:00:00+00:00,ZONA,NYIS,1502,6.2584996,8,6,1,4,0
2023-01-06 09:00:00+00:00,ZONE,NYIS,689,7.1085,9,6,1,4,0
2023-01-06 10:00:00+00:00,ZONE,NYIS,711,7.9585,10,6,1,4,0
2023-01-06 11:00:00+00:00,ZONE,NYIS,770,9.0585,11,6,1,4,0
2023-01-06 12:00:00+00:00,ZONG,NYIS,984,9.6085005,12,6,1,4,0
2023-01-06 13:00:00+00:00,ZONE,NYIS,927,9.8085,13,6,1,4,0
2023-01-06 14:00:00+00:00,ZOND,NYIS,729,10.0585,14,6,1,4,0
2023-01-06 15:00:00+00:00,ZOND,NYIS,727,9.408501,15,6,1,4,0
2023-01-06 16:00:00+00:00,ZONA,NYIS,1856,8.7085,16,6,1,4,0
2023-01-06 17:00:00+00:00,ZONE,NYIS,907,8.2085,17,6,1,4,0
2023-01-06 18:00:00+00:00,ZONA,NYIS,1863,7.6085,18,6,1,4,0
2023-01-06 19:00:00+00:00,ZONE,NYIS,912,7.2584996,19,6,1,4,0
2023-01-06 20:00:00+00:00,ZONE,NYIS,927,6.4084997,20,6,1,4,0
2023-01-06 21:00:00+00:00,ZONE,NYIS,931,5.8585,21,6,1,4,0
2023-01-06 22:00:00+00:00,ZOND,NYIS,739,5.7085,22,6,1,4,0
2023-01-06 23:00:00+00:00,ZONA,NYIS,1920,5.5585,23,6,1,4,0
2023-01-07 00:00:00+00:00,ZONG,NYIS,1203,5.8585,0,7,1,5,1
2023-01-07 01:00:00+00:00,ZOND,NYIS,658,5.3085,1,7,1,5,1
2023-01-07 02:00:00+00:00,ZONA,NYIS,1830,4.2584996,2,7,1,5,1
2023-01-07 03:00:00+00:00,ZONE,NYIS,934,4.8585,3,7,1,5,1
2023-01-07 04:00:00+00:00,ZONE,NYIS,884,4.9084997,4,7,1,5,1
2023-01-07 05:00:00+00:00,ZONE,NYIS,836,4.7085,5,7,1,5,1
2023-01-07 06:00:00+00:00,ZONE,NYIS,791,6.3085,6,7,1,5,1
2023-01-07 07:00:00+00:00,ZOND,NYIS,678,7.1085,7,7,1,5,1
2023-01-07 08:00:00+00:00,ZONC,NYIS,1573,7.3585,8,7,1,5,1
2023-01-07 09:00:00+00:00,ZONE,NYIS,741,7.9585,9,7,1,5,1
2023-01-07 10:00:00+00:00,ZONK,NYIS,1695,8.7585,10,7,1,5,1
2023-01-07 11:00:00+00:00,ZONK,NYIS,1745,9.6085005,11,7,1,5,1
2023-01-07 12:00:00+00:00,ZONG,NYIS,977,9.658501,12,7,1,5,1
2023-01-07 13:00:00+00:00,ZONA,NYIS,1614,10.2085,13,7,1,5,1
2023-01-07 14:00:00+00:00,ZOND,NYIS,708,9.7085,14,7,1,5,1
2023-01-07 15:00:00+00:00,ZOND,NYIS,738,8.158501,15,7,1,5,1
2023-01-07 16:00:00+00:00,ZONA,NYIS,1725,7.1085,16,7,1,5,1
2023-01-07 17:00:00+00:00,ZONA,NYIS,1728,6.7584996,17,7,1,5,1
2023-01-07 18:00:00+00:00,ZONE,NYIS,860,6.3585,18,7,1,5,1
2023-01-07 19:00:00+00:00,ZONE,NYIS,863,5.9585,19,7,1,5,1
2023-01-07 20:00:00+00:00,ZONE,NYIS,865,6.4084997,20,7,1,5,1
2023-01-07 21:00:00+00:00,ZONE,NYIS,897,6.5084996,21,7,1,5,1
2023-01-07 22:00:00+00:00,ZONE,NYIS,956,6.3085,22,7,1,5,1
2023-01-07 23:00:00+00:00,ZONA,NYIS,1820,5.5585,23,7,1,5,1
2023-01-08 00:00:00+00:00,ZONK,NYIS,2428,5.9585,0,8,1,6,1
2023-01-08 01:00:00+00:00,ZONE,NYIS,997,5.7085,1,8,1,6,1
2023-01-08 02:00:00+00:00,ZONE,NYIS,970,5.3585,2,8,1,6,1
2023-01-08 03:00:00+00:00,ZONE,NYIS,928,5.0084996,3,8,1,6,1
2023-01-08 04:00:00+00:00,ZONE,NYIS,884,5.7085,4,8,1,6,1
2023-01-08 05:00:00+00:00,ZOND,NYIS,752,6.9585,5,8,1,6,1
2023-01-08 06:00:00+00:00,ZONE,NYIS,804,7.4585,6,8,1,6,1
2023-01-08 07:00:00+00:00,ZONE,NYIS,782,7.4585,7,8,1,6,1
2023-01-08 08:00:00+00:00,ZONE,NYIS,772,7.3585,8,8,1,6,1
2023-01-08 09:00:00+00:00,ZOND,NYIS,742,7.6085,9,8,1,6,1
2023-01-08 10:00:00+00:00,ZONE,NYIS,781,7.9585,10,8,1,6,1
2023-01-08 11:00:00+00:00,ZONE,NYIS,812,7.8085,11,8,1,6,1
2023-01-08 12:00:00+00:00,ZONG,NYIS,999,7.5084996,12,8,1,6,1
2023-01-08 13:00:00+00:00,ZONE,NYIS,889,8.158501,13,8,1,6,1
2023-01-08 14:00:00+00:00,ZONE,NYIS,911,8.3085,14,8,1,6,1
2023-01-08 15:00:00+00:00,ZONE,NYIS,896,8.0585,15,8,1,6,1
2023-01-08 16:00:00+00:00,ZONE,NYIS,868,7.7584996,16,8,1,6,1
2023-01-08 17:00:00+00:00,ZONF,NYIS,1160,7.3585,17,8,1,6,1
2023-01-08 18:00:00+00:00,ZONE,NYIS,853,7.2085,18,8,1,6,1
2023-01-08 19:00:00+00:00,ZONE,NYIS,848,6.6085,19,8,1,6,1
2023-01-08 20:00:00+00:00,ZONF,NYIS,1230,6.3085,20,8,1,6,1
2023-01-08 21:00:00+00:00,ZONE,NYIS,895,5.8085,21,8,1,6,1
2023-01-08 22:00:00+00:00,ZONE,NYIS,967,5.5084996,22,8,1,6,1
2023-01-08 23:00:00+00:00,ZONE,NYIS,1037,5.4585,23,8,1,6,1
2023-01-09 00:00:00+00:00,ZOND,NYIS,782,5.3085,0,9,1,0,0
2023-01-09 01:00:00+00:00,ZONE,NYIS,1040,5.1085,1,9,1,0,0
2023-01-09 02:00:00+00:00,ZONE,NYIS,1017,4.9585,2,9,1,0,0
2023-01-09 03:00:00+00:00,ZONE,NYIS,964,4.8585,3,9,1,0,0
2023-01-09 04:00:00+00:00,ZONA,NYIS,1661,5.0084996,4,9,1,0,0
2023-01-09 05:00:00+00:00,ZONE,NYIS,863,5.6085,5,9,1,0,0
2023-01-09 06:00:00+00:00,ZONF,NYIS,1225,5.8585,6,9,1,0,0
2023-01-09 07:00:00+00:00,ZOND,NYIS,725,5.9585,7,9,1,0,0
2023-01-09 08:00:00+00:00,ZOND,NYIS,722,6.1085,8,9,1,0,0
2023-01-09 09:00:00+00:00,ZOND,NYIS,724,6.1085,9,9,1,0,0
2023-01-09 10:00:00+00:00,ZOND,NYIS,739,6.3585,10,9,1,0,0
2023-01-09 11:00:00+00:00,ZONE,NYIS,880,7.2085,11,9,1,0,0
